cm.DESPC,cm.DESSC,cm.DESWC,cm.DESPL,cm.DESPLd,cm.DESSL,cm.DESSLd,cm.DESWLsy,cm.DESWLsyd,cm.DESWLlt,cm.DESWLltd,cm.CRFNO1,cm.CRFAO1,cm.CRFSO1,cm.CRFNOa,cm.CRFAOa,cm.CRFSOa,cm.CRFCWO1,cm.CRFCWO1d,cm.CRFCWOa,cm.CRFCWOad,cm.CRFANP1,cm.CRFANPa,cm.LSASS1,cm.LSASS1d,cm.LSASSp,cm.LSASSpd,cm.LSAPP1,cm.LSAPP1d,cm.LSAGN,cm.LSAGNd,cm.LDTTRc,cm.LDTTRa,cm.LDMTLDa,cm.LDVOCDa,cm.CNCAll,cm.CNCCaus,cm.CNCLogic,cm.CNCADC,cm.CNCTemp,cm.CNCAdd,cm.CNCPos,cm.CNCNeg,cm.CNCAlter,cm.CNCConclu,cm.CNCExpli,cm.CNCConce,cm.CNCCondi,cm.CNCConfor,cm.CNCFinal,cm.CNCProp,cm.CNCComp,cm.CNCConse,cm.CNCInte,cm.SMCAUSv,cm.SMCAUSvp,cm.SMCAUSr,cm.SMCAUSlsa,cm.SMCAUSwn,cm.SYNLE,cm.SYNMEDpos,cm.SYNMEDwrd,cm.SYNMEDlem,cm.SYNSTRUTa,cm.SYNSTRUTt,cm.DRNP,cm.DRVP,cm.DRAP,cm.DRPP,cm.DRPVAL,cm.DRNEG,cm.DRGERUND,cm.DRINF,cm.WRDNOUN,cm.WRDVERB,cm.WRDADJ,cm.WRDADV,cm.WRDPRO,cm.WRDPRP1s,cm.WRDPRP1p,cm.WRDPRP2,cm.WRDPRP3s,cm.WRDPRP3p,cm.WRDFRQc,cm.WRDFRQa,cm.WRDFRQmc,cm.WRDAOAc,cm.WRDFAMc,cm.WRDCNCc,cm.WRDIMGc,cm.WRDMEAc,cm.RDFRE,cm.RDFKGL,cm.RDL2,liwc.funct,liwc.pronoun,liwc.ppron,liwc.i,liwc.we,liwc.you,liwc.shehe,liwc.they,liwc.ipron,liwc.article,liwc.verb,liwc.auxverb,liwc.past,liwc.present,liwc.future,liwc.adverb,liwc.preps,liwc.conj,liwc.negate,liwc.quant,liwc.number,liwc.swear,liwc.social,liwc.family,liwc.friend,liwc.humans,liwc.affect,liwc.posemo,liwc.negemo,liwc.anx,liwc.anger,liwc.sad,liwc.cogmech,liwc.insight,liwc.cause,liwc.discrep,liwc.tentat,liwc.certain,liwc.inhib,liwc.incl,liwc.excl,liwc.percept,liwc.see,liwc.hear,liwc.feel,liwc.bio,liwc.body,liwc.health,liwc.sexual,liwc.ingest,liwc.relativ,liwc.motion,liwc.space,liwc.time,liwc.work,liwc.achieve,liwc.leisure,liwc.home,liwc.money,liwc.relig,liwc.death,liwc.assent,liwc.nonfl,liwc.filler, add.greeting, add.compliment, add.ners
12,4,4,0,0,4,3,2,2,3,2,1,1,1,0,2,6,0,0,0,0,3,6,0,0,3,2,1,0,0,0,0,11,0,0,1,1,1,2,5,1,2,0,2,0,3,2,1,2,0,1,1,4,3,1,5,0,0,1,0,0,0,1,0,1,3,24,3.0,0.0,7.0,4.546060565661952,1.75,1.0733936430981312,4.619047619047619,2.645322745205933,0,0,-1,1,1,-1,0.0,0.0,0.049999999999999996,0.07071067811865475,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9,0.8571428571428571,41.15999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1,1.0,1.0,1.0,0.5233466619329534,0.5233466619329534,2,1,0,0,0,0,0,0,5,3,0,2,0,0,0,0,0,0,6.584202174909737,1.8846731699066197,6.584202174909737,0,622.5714285714286,227.33333333333334,253.28571428571428,285.8333333333333,43.55833333333334,8.840000000000003,133.25449975033234,0,1,1
10,2,2,0,0,2,2,0,2,3,3,2,1,2,1,0,4,2,0,1,0,3,3,0,0,1,1,1,0,0,0,0,12,2,0,0,2,0,2,5,2,2,1,0,1,2,0,1,0,1,5,2,1,5,4,4,1,0,1,0,0,0,1,0,1,2,34,2.0,0.0,13.5,3.5,1.911764705882353,1.1900508534798386,4.962962962962963,3.2940066954606166,1,1,-1,1,1,-1,0.037037037037037035,0.0,0.037037037037037035,0.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.8823529411764706,0.8888888888888888,68.03999999999998,0.0,2.0,0.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,-1,0.6923076923076923,0.8461538461538461,0.8461538461538461,0,0,1,0,0,0,0,0,0,0,9,4,3,1,0,0,0,0,0,0,6.2054567955183675,1.8254290332746463,5.957238523697633,452.0,570.8,270.4,276.0,288.42857142857144,8.027500000000003,15.245000000000005,89.18292586315037,0,1,0
10,2,2,0,0,2,2,1,2,2,3,2,1,2,1,0,4,2,0,1,0,3,3,0,0,1,1,1,0,0,0,0,12,2,0,0,2,0,2,5,2,2,1,0,1,2,0,1,0,1,5,2,1,5,4,4,1,0,1,0,0,0,1,0,1,2,34,2.0,0.0,13.5,3.5,1.911764705882353,1.1900508534798386,4.925925925925926,3.33251018643022,1,1,-1,1,1,-1,0.037037037037037035,0.0,0.037037037037037035,0.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.8823529411764706,0.8888888888888888,68.03999999999998,0.0,2.0,0.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,-1,0.6923076923076923,0.8461538461538461,0.8461538461538461,0,0,1,0,0,0,0,0,0,0,9,4,3,1,0,0,0,0,0,0,6.2054567955183675,1.8254290332746463,5.957238523697633,452.0,570.8,270.4,276.0,288.42857142857144,8.027500000000003,15.245000000000005,89.18292586315037,0,1,0
17,4,3,0,0,3,3,1,3,2,5,2,1,4,0,1,9,0,0,4,0,0,7,0,0,2,3,2,1,0,1,0,15,2,1,1,2,1,3,7,0,1,1,0,0,1,0,1,0,3,8,3,9,4,2,2,0,0,1,0,0,1,2,0,1,3,35,3.0,0.0,10.333333333333334,2.6246692913372702,2.085714285714286,1.2216533775134075,5.612903225806452,3.1793427942796577,0,0,-1,0,0,-1,0.06620553359683795,0.02075098814229249,0.04413702239789197,0.03551207370736114,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.8709677419354839,67.27000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,-1,0.75,1.0,1.0,0.7972339748041415,0.7972339748041415,0,3,0,0,0,0,0,1,8,4,3,2,0,0,0,0,0,0,6.28637232588032,1.8383841675917525,6.069600866367206,398.5,563.5454545454545,314.27272727272725,331.3636363636364,350.8888888888889,7.402643678160956,14.628275862068964,142.0766283167893,0,0,1
14,3,2,0,0,2,2,1,2,1,3,2,1,3,0,2,7,0,0,3,0,0,5,0,0,1,2,1,0,0,0,0,13,2,1,0,3,3,3,5,1,1,1,0,0,1,0,1,0,2,8,2,5,2,1,1,0,0,1,0,0,1,1,0,1,2,24,2.0,0.0,11.0,3.0,2,1.1420804814403216,5.2272727272727275,2.983771533141147,0,0,-1,0,0,-1,0.045454545454545456,0.0,0.045454545454545456,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9090909090909091,67.75999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1,0.7777777777777778,1.0,1.0,0,0,0,2,0,0,0,0,0,1,5,3,2,2,1,0,0,0,0,0,6.4846742650008595,1.869441587517045,6.175880252381771,279.0,553.0,320.85714285714283,327.7142857142857,341.0,18.920357142857142,13.228809523809524,94.47751191322813,0,0,1
24,8,5,0,0,5,5,0,8,6,11,4,3,5,2,2,11,2,0,2,1,4,12,0,0,1,4,2,1,0,1,0,24,6,3,6,7,2,4,6,2,4,2,1,1,2,1,0,0,4,9,3,6,6,3,1,1,0,1,0,0,0,4,0,1,4,59,4.0,0.0,13.0,2.23606797749979,1.8644067796610169,1.0078592389170649,4.769230769230769,2.6934063692325534,0,0,-1,1,1,-1,0.050366300366300375,0.018811940095397564,0.05018315018315017,0.028725010656467112,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9,0.8461538461538461,94.64000000000001,0.8732277526395179,0.0,2.0,2.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,0.6666666666666666,0.0,5.0,-1,0.8492063492063493,0.9722222222222222,0.9722222222222222,0.6540581043103846,0.6540581043103846,0,4,0,0,2,0,0,1,14,9,2,5,2,0,0,1,0,0,6.473054563678873,1.8676481089545216,6.219209286671859,446.0,564.56,309.64,319.08,308.72222222222223,24.693750000000023,12.982500000000002,135.79386022153295,0,0,1
14,4,2,0,0,2,2,0,4,2,9,4,3,5,1,0,4,1,0,2,1,2,6,0,0,2,2,0,2,1,1,0,13,5,2,2,2,1,5,4,0,2,1,0,2,6,3,2,1,0,4,3,2,2,1,1,0,0,2,0,0,0,1,0,1,2,33,2.0,0.0,15.0,1.0,2.303030303030303,1.2620630056788094,6.033333333333333,3.2504700514780254,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-1,1.0,1.0,1.0,0,0,0,2,0,0,1,0,0,0,7,6,1,2,1,0,0,0,0,0,6.613878425994178,1.8891702330774147,6.393415811794372,421.6,547.25,336.1666666666667,362.3333333333333,389.0,-14.249999999999943,18.973333333333333,96.93379810089404,0,0,0
19,4,3,0,0,3,3,0,5,4,5,0,1,2,1,2,8,3,0,5,0,4,5,0,0,2,1,0,0,0,0,0,18,4,1,2,2,2,4,6,0,2,1,0,1,2,0,0,0,5,8,2,3,8,6,5,2,0,1,0,0,1,0,0,1,2,46,2.0,0.0,20.5,4.5,1.8695652173913044,0.9335403497123532,4.439024390243903,2.678266462342303,0,0,-1,0,0,-1,0.04878048780487805,0.0,0.04878048780487805,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9166666666666666,0.8536585365853658,78.44666666666666,0.0,1.0,0.0,2.0,0.0,1.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,-1,0.7647058823529411,1.0,0.9411764705882353,0,0,0,2,0,0,0,0,0,0,12,6,2,4,1,0,0,0,0,0,6.494533703349395,1.870960854373546,6.494533703349395,431.0,566.4285714285714,301.7692307692308,310.2857142857143,322.3,20.01173076923078,15.3124358974359,101.7269257609221,0,0,1
18,4,4,0,0,4,4,0,4,5,4,2,0,3,0,0,7,2,0,3,1,1,7,0,0,1,1,0,0,0,0,0,18,2,3,1,3,0,3,9,1,0,0,0,0,3,1,1,0,2,4,3,4,4,4,2,1,0,2,0,0,1,2,0,1,2,37,2.0,0.0,16.0,9.0,1.972972972972973,1.166344871965561,5.09375,3.263044734216802,0,0,-1,0,0,-1,0.03125,0.0,0.03125,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.90625,95.57333333333334,0.0,2.0,0.0,2.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,-1,1.0,1.0,1.0,0,0,0,2,0,0,0,0,0,1,10,4,4,1,0,0,0,0,0,0,6.529745018816742,1.8763678948715563,6.121635955140696,428.6666666666667,567.625,325.5625,334.5,301.77777777777777,5.532499999999999,16.462500000000002,92.53111388389912,0,0,0
24,8,5,0,0,5,5,0,8,6,11,4,3,5,2,2,11,2,0,2,1,4,12,0,0,1,4,2,1,0,1,0,24,6,3,6,7,2,4,6,2,4,2,1,1,2,1,0,0,4,9,3,6,6,3,1,1,0,1,0,0,0,4,0,1,4,59,4.0,0.0,13.0,2.23606797749979,1.8644067796610169,1.0078592389170649,4.769230769230769,2.6934063692325534,0,0,-1,1,1,-1,0.050366300366300375,0.018811940095397564,0.05018315018315017,0.028725010656467112,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9,0.8461538461538461,94.64000000000001,0.8732277526395179,0.0,2.0,2.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,0.6666666666666666,0.0,5.0,-1,0.8492063492063493,0.9722222222222222,0.9722222222222222,0.6540581043103846,0.6540581043103846,0,4,0,0,2,0,0,1,14,9,2,5,2,0,0,1,0,0,6.473054563678873,1.8676481089545216,6.219209286671859,446.0,564.56,309.64,319.08,308.72222222222223,24.693750000000023,12.982500000000002,135.79386022153295,0,0,1
6,2,2,0,0,2,1,1,1,2,2,0,0,1,0,1,2,0,0,2,0,1,3,0,0,2,2,1,1,0,0,0,6,1,0,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,0,0,0,0,0,1,0,1,2,20,2.0,0.0,8.0,6.0,2.15,1.348488432516786,6.3125,3.477045261425281,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,-1,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,5.744646643688136,1.748268402653337,5.361670200775594,492.0,577.75,291.6666666666667,340.5,292.5,-3.8174999999999955,15.655000000000001,74.02388680822204,1,0,2
12,2,1,0,0,1,0,1,1,2,3,1,0,2,0,1,3,3,0,2,0,0,4,0,0,2,2,2,1,0,1,0,10,2,0,3,3,0,1,2,3,0,0,0,0,0,0,0,0,2,4,2,3,2,2,3,0,0,0,0,0,0,0,0,1,2,28,2.0,0.0,11.5,9.5,1.8928571428571428,1.1333099904225385,5.608695652173913,3.280232367627829,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,3.0,-1,1.0,1.0,1.0,0,0,1,1,0,0,1,0,0,0,7,3,0,1,0,0,0,0,0,0,6.080721674594533,1.8051233854135698,5.527928795085939,456.2,567.8181818181819,286.2,322.27272727272725,295.0,22.624545454545483,12.836363636363636,77.71565889488326,1,0,2
12,5,5,0,0,4,5,0,5,4,3,1,2,1,0,0,6,3,0,1,0,2,7,0,1,1,1,1,0,0,0,0,12,2,3,2,2,0,1,6,1,0,0,0,0,0,0,0,0,1,2,1,3,0,1,2,0,0,0,0,0,0,3,0,1,2,34,2.0,0.0,15.0,13.0,2,1.3706888336846839,5.4,3.702251567177286,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9285714285714286,0.8666666666666667,63.00000000000002,0.0,1.0,1.0,4.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.5,0.0,3.0,-1,1.0,1.0,1.0,0,0,1,1,0,0,1,0,0,0,7,3,0,4,1,0,0,0,0,0,6.188525437397149,1.822696841419669,5.775957074904007,466.75,574.8125,275.93333333333334,294.6875,287.5,11.130000000000024,15.433333333333337,83.22312684824347,1,0,3
5,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,2,0,0,1,1,1,0,0,0,0,5,2,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,2,17,2.0,0.0,7.0,5.0,2,1.3693063937629153,5.714285714285714,3.7877353095893858,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,6.084312547587664,1.8057137451333767,6.084312547587664,499.25,559.25,318.0,338.75,275.0,12.401428571428596,13.26857142857143,90.07016011918408,1,0,2
5,1,1,0,0,1,1,0,1,2,1,0,0,0,0,0,3,0,0,2,1,0,2,0,0,2,1,1,0,0,0,0,6,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,1,1,2,2,0,0,0,0,0,0,1,0,1,2,22,2.0,0.0,9.0,7.0,1.8181818181818181,1.1806521053804944,5.388888888888889,3.318950451387521,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,-1,0.6666666666666666,1.0,1.0,0,0,1,1,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,6.06490259006921,1.8025184812726749,5.7279635572875875,492.0,587.8571428571429,307.14285714285717,368.0,387.0,28.50000000000003,11.520000000000003,82.15743078957088,1,0,2
4,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,2,2,0,2,0,1,2,0,0,2,1,0,1,0,1,0,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,1,2,20,2.0,0.0,7.5,5.5,2.05,1.394538218230416,6.466666666666667,4.129030017920539,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,6,2,1,1,0,0,0,0,0,0,5.919242120994371,1.7782084205983393,5.130009838195122,499.0,574.5,293.3333333333333,344.0,306.5,-3.8174999999999955,15.655000000000001,68.87986845712267,1,0,2
5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,2,0,2,1,0,0,0,2,2,0,0,0,0,4,1,0,2,1,1,2,2,1,0,0,0,0,0,0,0,0,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,2,17,2.0,0.0,6.5,4.5,2.3529411764705883,1.656093916063799,6.923076923076923,4.5819300344109015,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,1.0,1.0,1.0,0,0,1,1,0,0,0,0,1,0,4,1,2,1,0,0,0,0,0,0,6.155968172179703,1.817422045752043,5.208896145690518,487.0,538.1666666666666,344.5,367.1666666666667,335.0,-40.54711538461535,20.529615384615386,70.63153891505794,1,0,2
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,4,1,0,1,2,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,18,2.0,0.0,7.0,5.0,2.2222222222222223,1.3527990831890462,6.428571428571429,3.0169588688489823,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,6,2,1,0,0,0,0,0,0,0,6.006962552772842,1.7929192219169872,5.148825045233865,486.3333333333333,491.25,360.375,382.875,330.0,-23.855714285714242,18.325714285714287,69.29766012941796,1,0,2
18,5,4,1,1,4,3,1,4,4,8,4,1,5,1,1,7,4,0,3,0,2,6,0,0,3,4,3,1,0,0,0,19,3,3,3,2,2,0,8,0,2,2,0,0,3,2,1,1,2,5,4,4,2,2,2,1,0,0,0,0,0,3,0,1,3,41,3.0,0.0,12.0,5.0990195135927845,2.048780487804878,1.1821848314074057,5.388888888888889,3.450263901160942,0,1,-1,0,1,-1,0.048642533936651584,0.01018099547511312,0.04392260883133094,0.01066101145494748,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.95,0.8611111111111112,72.57600000000004,0.0,2.0,1.0,3.0,0.0,0.0,2.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.3333333333333333,0.0,5.0,-1,0.875,0.9375,0.9375,0.5970574445534897,0.5970574445534897,1,2,0,0,1,0,1,2,9,7,2,2,0,0,0,0,0,0,6.292018212003553,1.8392818796615744,5.921899493650403,376.0,574.25,285.54545454545456,305.6666666666667,320.3,3.737549019607883,15.55352941176471,125.60758149981474,0,0,2
10,2,2,0,0,2,2,0,2,2,2,1,1,0,0,0,5,2,0,2,0,0,3,0,0,1,2,1,1,0,0,0,9,0,1,2,0,1,0,5,1,2,1,1,0,0,0,0,0,1,2,1,2,2,3,2,1,0,1,0,0,0,1,0,1,3,27,3.0,0.0,7.333333333333333,2.494438257849294,1.962962962962963,1.1259690350121836,5.5,3.1442588373675022,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9545454545454546,135.52000000000015,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,-1,0.7,1.0,1.0,0.6137775465079545,0.6137775465079545,1,2,0,0,0,0,0,1,8,6,0,0,1,0,0,0,0,0,6.487289028024529,1.869844728198223,5.897535480022299,401.5,585.1666666666666,327.1666666666667,315.0,317.6,10.964393939393972,13.55181818181818,123.55102160011178,0,0,1
21,9,7,0,0,7,6,3,6,5,8,2,1,4,1,0,11,1,0,2,0,2,8,0,0,2,2,2,0,0,0,0,18,5,2,2,3,1,3,7,0,3,3,1,0,5,4,3,0,2,7,5,6,5,3,3,1,0,1,0,0,0,4,0,1,4,52,4.0,0.0,11.5,3.640054944640259,1.8653846153846154,1.237151157468375,4.782608695652174,3.3938117820672224,0,0,-1,0,0,-1,0.07861978101858162,0.02439869021110726,0.06113528733468763,0.03443829300333807,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9166666666666666,0.8666666666666667,94.50000000000003,0.8714235377026077,0.0,0.0,4.0,0.0,0.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,-1,0.7936274509803921,0.9803921568627452,0.9803921568627452,0.8534541155129692,0.8534541155129692,0,4,0,0,0,0,0,1,14,7,0,3,2,0,0,0,0,0,6.494524953240353,1.8709595070689764,6.212154303099467,409.3333333333333,580.0625,265.375,275.25,293.61538461538464,27.801630434782652,12.238478260869567,149.33705546856226,0,0,1
1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,3,1.0,0.0,2.0,0.0,1.6666666666666667,1.1547005383792515,5.5,2.5,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.658207490400596,1.8958503027406284,6.658207490400596,0,0,0,0,0,35.60500000000002,8.790000000000003,0,0,1,0
19,5,4,0,0,4,4,0,5,6,5,2,1,4,0,1,8,1,0,3,0,3,7,0,0,0,1,1,0,0,0,0,18,3,3,2,3,3,6,7,1,1,0,0,1,4,1,1,1,3,6,2,5,3,3,1,1,0,3,0,0,1,2,0,1,2,37,2.0,0.0,17.0,7.0,2.027027027027027,1.1899226512323882,4.9411764705882355,3.076869842499299,0,0,-1,0,0,-1,0.029411764705882353,0.0,0.029411764705882353,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9117647058823529,107.89333333333332,0.0,1.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,-1,0.8181818181818182,1.0,1.0,0,0,0,2,0,0,0,0,0,0,11,4,1,3,1,0,0,0,0,0,6.605801613441526,1.8879482952493376,6.605801613441526,437.2,562.0666666666667,315.6666666666667,318.4,300.4,7.938823529411792,16.37529411764706,103.1860012970573,0,0,0
17,5,3,0,0,3,3,0,5,5,5,1,0,3,0,0,5,2,0,5,1,3,6,0,0,2,0,0,0,0,0,0,18,3,3,4,4,2,5,7,1,1,0,0,1,1,1,0,0,0,0,1,2,2,1,2,0,0,1,0,0,0,2,0,1,3,38,3.0,0.0,11.333333333333334,2.8674417556808756,2.0526315789473686,1.314109881066404,5.529411764705882,3.5829276077273082,0,0,-1,0,0,-1,0.019230769230769232,0.019230769230769232,0.030364372469635626,0.022236514241948828,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9117647058823529,107.89333333333332,0.0,1.0,1.0,2.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,5.0,-1,0.9583333333333333,1.0,1.0,0.5864677412000823,0.5864677412000823,0,3,0,0,0,0,0,1,8,6,4,3,2,0,0,0,0,0,6.473222632743997,1.867674073030925,6.092444830817879,441.75,565.25,319.8333333333333,318.4166666666667,297.42857142857144,6.225784313725512,15.206470588235298,127.2091518872463,0,0,0
